id,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,bed_type,price,price_r,minimum_nights,review,reviews_per_month
41399,Mission District,37.75610669,-122.4186619,Entire home/apt,4,2,2,Real Bed,290,Very High,3,High,1.02
16900525,Mission District,37.75368076,-122.4205052,Entire home/apt,2,1,1,Real Bed,249,High,3,Very High,3
680288,Mission District,37.75192025,-122.4136513,Entire home/apt,2,1,2,Real Bed,140,Medium,2,High,3.13
11939561,Mission District,37.75176801,-122.4154344,Entire home/apt,2,0,1,Real Bed,160,High,3,High,3.69
57676,Mission District,37.75762489,-122.4193257,Private room,1,1,1,Real Bed,99,Low,2,Medium,0.83
1859925,Mission District,37.75776588,-122.4195127,Private room,1,1,1,Real Bed,60,Low,1,High,0.09
100710,Mission District,37.75629056,-122.4251775,Entire home/apt,5,3,3,Real Bed,450,Very High,6,Very High,0.12
41743,Mission District,37.76789362,-122.4200106,Entire home/apt,2,1,1,Real Bed,300,Very High,4,Medium,0.09
10972053,Mission District,37.75870508,-122.4092541,Entire home/apt,4,2,2,Real Bed,800,Very High,1,Very High,0.07
13714899,Mission District,37.75362764,-122.4240429,Entire home/apt,2,1,1,Real Bed,199,High,1,High,3.08
664315,Mission District,37.7531555,-122.4212498,Entire home/apt,4,2,2,Real Bed,950,Very High,7,Very High,0.09
12575461,Mission District,37.75195465,-122.423666,Entire home/apt,3,0,2,Real Bed,195,High,2,Medium,3.16
2236694,Mission District,37.7508266,-122.4107258,Private room,2,1,1,Real Bed,95,Low,1,High,2.47
778520,Mission District,37.76845124,-122.422279,Private room,2,1,1,Real Bed,129,Medium,4,Medium,1.16
1062497,Mission District,37.76312154,-122.4258955,Private room,1,1,1,Real Bed,200,High,2,High,0.09
16467328,Mission District,37.75397923,-122.4120546,Private room,2,1,1,Real Bed,55,Low,1,Medium,2.12
15409400,Mission District,37.7509893,-122.4123912,Entire home/apt,5,2,3,Real Bed,180,High,3,Very High,2.13
9281778,Mission District,37.75125908,-122.41959,Entire home/apt,4,2,1,Real Bed,182,High,3,Very High,0.23
1695983,Mission District,37.75442495,-122.4225268,Entire home/apt,8,4,3,Real Bed,450,Very High,3,Very High,0.04
2629833,Mission District,37.75392028,-122.4250217,Entire home/apt,6,3,3,Real Bed,232,High,30,Medium,1.88
2927781,Mission District,37.76715056,-122.4175619,Private room,2,1,1,Real Bed,189,High,2,High,2.32
1417398,Mission District,37.75725607,-122.4125369,Private room,2,1,1,Pull-out Sofa,110,Medium,2,High,2.64
3073393,Mission District,37.76258743,-122.4246365,Entire home/apt,6,3,3,Real Bed,425,Very High,2,Medium,2.02
6119683,Mission District,37.76181574,-122.4214326,Private room,2,1,1,Real Bed,199,High,4,High,3.14
14165362,Mission District,37.75857146,-122.4090347,Private room,2,1,1,Real Bed,115,Medium,2,High,0.74
9028989,Mission District,37.76506038,-122.4252117,Private room,1,1,1,Real Bed,45,Low,4,Low,0.06
16101403,Mission District,37.74901877,-122.4248465,Entire home/apt,2,1,2,Real Bed,120,Medium,2,Medium,1.05
4825217,Mission District,37.7665383,-122.4239299,Entire home/apt,2,1,1,Real Bed,224,High,2,High,1.47
286816,Mission District,37.76807164,-122.424595,Entire home/apt,6,3,3,Real Bed,650,Very High,4,Medium,0.44
8459807,Mission District,37.75829739,-122.419475,Private room,6,1,4,Real Bed,220,High,3,Low,0.39
2023510,Mission District,37.75870533,-122.4165946,Entire home/apt,6,3,3,Real Bed,375,Very High,4,Medium,0.08
663623,Mission District,37.75797189,-122.4096018,Entire home/apt,6,2,3,Real Bed,245,High,2,High,0.25
6365190,Mission District,37.75653661,-122.419275,Private room,4,1,4,Real Bed,89,Low,2,High,3.02
298368,Mission District,37.76258853,-122.4174764,Entire home/apt,2,1,1,Real Bed,170,High,2,High,0.76
1269738,Mission District,37.76055316,-122.4208676,Entire home/apt,3,2,2,Real Bed,190,High,4,Medium,0.45
13885405,Mission District,37.75752397,-122.4146837,Entire home/apt,6,3,4,Real Bed,300,Very High,1,Medium,5.29
9592800,Mission District,37.75861652,-122.423829,Entire home/apt,5,2,2,Real Bed,450,Very High,2,Very High,0.74
8703369,Mission District,37.76934355,-122.4228242,Entire home/apt,4,2,2,Real Bed,199,High,3,High,1.25
16256385,Mission District,37.75282381,-122.4130389,Entire home/apt,2,1,1,Real Bed,165,High,2,Medium,4.9
499096,Mission District,37.75852755,-122.4238706,Entire home/apt,2,1,1,Futon,100,Low,4,Medium,2.01
11115880,Mission District,37.75471988,-122.4103397,Entire home/apt,4,2,2,Real Bed,350,Very High,2,High,1.77
5299538,Mission District,37.75667816,-122.4147033,Shared room,1,1,1,Real Bed,33,Low,30,Medium,3.55
138592,Mission District,37.75557545,-122.4247407,Entire home/apt,8,4,5,Real Bed,780,Very High,4,High,0.25
8228206,Mission District,37.75659849,-122.414179,Entire home/apt,5,2,3,Real Bed,305,Very High,3,High,2.66
13830188,Mission District,37.75295529,-122.4038429,Private room,2,1,1,Real Bed,95,Low,6,Very High,0.35
1301798,Mission District,37.76907821,-122.4203199,Private room,2,1,1,Real Bed,89,Low,2,Medium,1.25
13327656,Mission District,37.7672784,-122.4223073,Private room,2,1,1,Real Bed,109,Medium,3,High,1.52
5299461,Mission District,37.75852594,-122.4133371,Shared room,1,1,1,Real Bed,55,Low,2,High,3.61
17510273,Mission District,37.7671807,-122.4204302,Entire home/apt,3,1,1,Real Bed,135,Medium,2,Very High,1
13797041,Mission District,37.75573674,-122.4108047,Entire home/apt,6,2,4,Real Bed,360,Very High,2,Very High,0.49
7712636,Mission District,37.75339878,-122.4173487,Shared room,1,1,1,Couch,150,Medium,1,Very High,0.05
10771685,Mission District,37.7593975,-122.4177266,Private room,2,1,1,Real Bed,100,Low,4,Very High,0.34
15852721,Mission District,37.76082204,-122.4191647,Shared room,1,1,2,Real Bed,24,Low,5,Medium,1.11
23540,Mission District,37.75065033,-122.4198382,Entire home/apt,5,2,4,Real Bed,225,High,3,High,0.48
774323,Mission District,37.76022146,-122.425508,Private room,2,1,1,Real Bed,140,Medium,2,High,4.66
9219917,Mission District,37.76662828,-122.4178155,Entire home/apt,2,1,1,Real Bed,128,Medium,4,High,0.49
1931763,Mission District,37.76118152,-122.4191111,Private room,6,1,3,Futon,150,Medium,1,Medium,3.11
9903046,Mission District,37.75080904,-122.4163747,Entire home/apt,12,4,5,Real Bed,599,Very High,1,Very High,1.64
5446565,Mission District,37.76999787,-122.4198414,Entire home/apt,6,1,3,Real Bed,180,High,1,Medium,4.94
7342996,Mission District,37.75122573,-122.4236679,Private room,2,1,1,Real Bed,210,High,2,Very High,0.43
548765,Mission District,37.75524895,-122.4099138,Entire home/apt,7,3,3,Real Bed,315,Very High,3,Medium,1.73
14994786,Mission District,37.75442005,-122.4099231,Private room,2,1,1,Real Bed,89,Low,2,Low,0.32
6348721,Mission District,37.75192598,-122.4217791,Private room,2,1,1,Real Bed,60,Low,4,Medium,1.19
2783899,Mission District,37.75905882,-122.4218547,Entire home/apt,2,1,1,Real Bed,200,High,2,Medium,0.62
14292435,Mission District,37.76134648,-122.4207622,Private room,2,1,1,Real Bed,115,Medium,2,High,2.74
10280573,Mission District,37.75111378,-122.4133564,Private room,3,1,2,Real Bed,175,High,3,High,3.07
11624048,Mission District,37.76668745,-122.4211264,Private room,2,1,1,Real Bed,206,High,1,Very High,0.16
2188561,Mission District,37.76120327,-122.4073464,Entire home/apt,7,3,5,Real Bed,449,Very High,5,Medium,0.31
351821,Mission District,37.75869748,-122.4110783,Entire home/apt,4,2,2,Real Bed,272,Very High,2,Medium,1.82
15867485,Mission District,37.76145652,-122.4204264,Entire home/apt,4,1,2,Real Bed,150,Medium,3,Medium,0.94
11352921,Mission District,37.76099617,-122.4217991,Entire home/apt,2,1,1,Real Bed,245,High,2,High,1.47
810552,Mission District,37.75913995,-122.4100002,Entire home/apt,2,1,1,Real Bed,89,Low,4,High,0.21
14671407,Mission District,37.77005855,-122.4231424,Private room,2,1,1,Real Bed,75,Low,1,Low,0.82
10735339,Mission District,37.76622617,-122.4193958,Entire home/apt,3,0,1,Real Bed,120,Medium,1,Medium,0.36
11067041,Mission District,37.76221383,-122.4203222,Private room,2,1,1,Real Bed,125,Medium,1,Very High,0.14
14571205,Mission District,37.75006196,-122.407914,Private room,2,1,1,Pull-out Sofa,85,Low,1,Medium,4.87
1154506,Mission District,37.76670376,-122.4182613,Private room,2,1,1,Real Bed,60,Low,4,Medium,1.63
12115392,Mission District,37.75675319,-122.4246655,Private room,2,1,1,Real Bed,90,Low,1,Medium,4.36
1511076,Mission District,37.76346479,-122.4250033,Private room,2,1,1,Real Bed,145,Medium,2,High,4.65
8805264,Mission District,37.75893796,-122.419015,Entire home/apt,2,1,1,Real Bed,170,High,3,High,3.68
4748287,Mission District,37.7565266,-122.409218,Private room,2,1,1,Real Bed,65,Low,1,High,0.6
1203062,Mission District,37.75598698,-122.4221984,Entire home/apt,4,2,4,Real Bed,225,High,3,Very High,0.32
4199015,Mission District,37.76056915,-122.424051,Entire home/apt,2,1,1,Real Bed,195,High,3,High,0.3
1333047,Mission District,37.74993523,-122.4145209,Private room,3,1,2,Real Bed,119,Medium,1,High,5.32
39753,Mission District,37.75546755,-122.4077818,Entire home/apt,1,3,3,Real Bed,399,Very High,5,High,0.26
2513724,Mission District,37.76588669,-122.4159867,Private room,1,1,1,Real Bed,95,Low,1,Medium,0.19
6495015,Mission District,37.75971732,-122.4216425,Entire home/apt,6,2,5,Real Bed,210,High,1,Medium,4.52
4987668,Mission District,37.76034674,-122.4194064,Private room,1,1,1,Real Bed,110,Medium,28,Very High,0.65
17654515,Mission District,37.75765004,-122.4135393,Private room,2,1,1,Real Bed,69,Low,1,Medium,2
15424260,Mission District,37.75446165,-122.4240245,Private room,2,1,1,Real Bed,85,Low,30,High,3.51
4588670,Mission District,37.74996773,-122.4188683,Entire home/apt,2,0,1,Real Bed,230,High,12,Medium,0.42
11852529,Mission District,37.74970938,-122.4206154,Entire home/apt,2,0,1,Real Bed,120,Medium,1,Low,0.11
760539,Mission District,37.76753421,-122.4218769,Private room,3,1,1,Real Bed,89,Low,3,Medium,1.05
7008961,Mission District,37.76926225,-122.4239934,Entire home/apt,8,2,6,Real Bed,200,High,1,Low,0.21
13588571,Mission District,37.76082631,-122.4201035,Entire home/apt,4,2,2,Real Bed,250,High,3,Medium,0.7
3073320,Mission District,37.76229236,-122.4209399,Private room,2,1,1,Real Bed,125,Medium,1,High,2.1
3667551,Mission District,37.76255532,-122.4216806,Private room,3,1,1,Real Bed,129,Medium,1,Medium,6.17
9494210,Mission District,37.76895856,-122.4247186,Entire home/apt,2,0,1,Real Bed,289,Very High,2,High,1.14
14180032,Mission District,37.75338652,-122.4220808,Private room,1,1,1,Real Bed,180,High,1,Very High,0.73
7151287,Mission District,37.75109863,-122.421503,Entire home/apt,6,3,4,Real Bed,300,Very High,1,High,0.25
14808517,Mission District,37.76140315,-122.416887,Private room,2,1,1,Real Bed,200,High,1,Low,0.15
859310,Mission District,37.75696702,-122.420192,Private room,2,1,1,Real Bed,135,Medium,20,Medium,0.1
909063,Mission District,37.76605143,-122.4206619,Private room,1,1,1,Real Bed,80,Low,4,High,3.12
115903,Mission District,37.76172137,-122.4230352,Private room,2,1,1,Real Bed,90,Low,2,High,0.67
13884539,Mission District,37.76455296,-122.4079509,Entire home/apt,2,1,2,Real Bed,95,Low,7,Very High,0.23
12311665,Mission District,37.75593645,-122.4097483,Entire home/apt,8,4,4,Real Bed,499,Very High,2,High,1.67
3687608,Mission District,37.75117506,-122.412172,Private room,2,1,1,Real Bed,185,High,1,High,1.05
9924449,Mission District,37.75584484,-122.4087695,Entire home/apt,4,2,2,Real Bed,165,High,2,Medium,0.32
400433,Mission District,37.76015982,-122.4226466,Entire home/apt,4,2,2,Real Bed,285,Very High,4,Very High,0.23
5413930,Mission District,37.7651071,-122.4220663,Entire home/apt,4,2,2,Real Bed,214,High,3,Medium,2.57
1163946,Mission District,37.76201503,-122.4186318,Private room,2,1,1,Real Bed,150,Medium,1,Medium,0.23
7805578,Mission District,37.75673561,-122.4110877,Entire home/apt,2,1,1,Real Bed,295,Very High,2,Very High,0.21
7808104,Mission District,37.76191229,-122.4234471,Entire home/apt,4,2,3,Real Bed,202,High,2,Very High,2.14
5806694,Mission District,37.75413193,-122.4090766,Private room,1,1,1,Real Bed,70,Low,3,Medium,0.51
14551535,Mission District,37.75395025,-122.4150456,Private room,2,1,1,Real Bed,95,Low,4,Very High,0.35
662082,Mission District,37.75183432,-122.4182426,Entire home/apt,3,1,1,Real Bed,140,Medium,2,High,0.31
2611820,Mission District,37.75931575,-122.4212085,Entire home/apt,6,2,3,Real Bed,220,High,2,Medium,0.27
1620279,Mission District,37.74976068,-122.4101228,Entire home/apt,4,3,2,Real Bed,300,Very High,2,High,0.66
11303760,Mission District,37.76222156,-122.4164928,Private room,2,1,1,Real Bed,100,Low,1,High,0.91
4446003,Mission District,37.75488841,-122.4102091,Private room,4,1,1,Real Bed,115,Medium,2,Medium,1.12
15423790,Mission District,37.75426968,-122.4249502,Private room,4,1,1,Real Bed,84,Low,30,Medium,3.57
8312602,Mission District,37.75541585,-122.4181277,Entire home/apt,2,1,1,Real Bed,150,Medium,1,Very High,0.05
7823062,Mission District,37.75686656,-122.4162402,Entire home/apt,5,2,2,Real Bed,285,Very High,2,Medium,5.44
3727061,Mission District,37.75510678,-122.4151479,Entire home/apt,6,3,3,Real Bed,425,Very High,2,High,2.84
3940055,Mission District,37.7538535,-122.4122535,Entire home/apt,9,3,3,Real Bed,1200,Very High,1,Medium,0.29
13950667,Mission District,37.74850779,-122.4196191,Entire home/apt,4,2,3,Real Bed,350,Very High,3,Very High,0.26
384689,Mission District,37.75638877,-122.4151231,Entire home/apt,1,1,1,Real Bed,169,High,4,High,1.98
560440,Mission District,37.76050137,-122.4231686,Entire home/apt,3,2,2,Real Bed,195,High,7,Very High,0.12
9350779,Mission District,37.76143174,-122.4206759,Private room,1,1,1,Real Bed,95,Low,3,Very High,0.06
10000073,Mission District,37.76470293,-122.4221973,Entire home/apt,2,1,1,Real Bed,149,Medium,1,Medium,5.6
13625546,Mission District,37.75564467,-122.4114185,Entire home/apt,4,1,1,Pull-out Sofa,172,High,2,High,5.65
9843279,Mission District,37.76676462,-122.4192121,Entire home/apt,2,1,1,Real Bed,190,High,30,Very High,0.33
8869579,Mission District,37.77087775,-122.4234898,Private room,2,1,1,Real Bed,100,Low,1,Very High,0.11
4527553,Mission District,37.75418875,-122.4158975,Entire home/apt,4,2,2,Real Bed,290,Very High,2,High,1.31
2856374,Mission District,37.76974154,-122.4238344,Private room,2,1,1,Real Bed,100,Low,30,Medium,0.31
6886839,Mission District,37.75569547,-122.4144864,Entire home/apt,4,2,2,Real Bed,249,High,4,Very High,0.1
14570892,Mission District,37.76478009,-122.4068027,Private room,1,1,1,Real Bed,95,Low,4,Very High,0.21
16322671,Mission District,37.75147569,-122.4091767,Private room,1,1,1,Real Bed,75,Low,1,High,3.85
15471316,Mission District,37.75899436,-122.4075427,Private room,2,1,1,Real Bed,80,Low,31,Medium,0.48
8099186,Mission District,37.75504556,-122.4252385,Entire home/apt,7,3,4,Real Bed,1400,Very High,4,Very High,0.11
2193638,Mission District,37.76537968,-122.4145571,Private room,4,1,2,Real Bed,195,High,1,Medium,0.58
1737616,Mission District,37.76466538,-122.4247075,Private room,2,1,1,Real Bed,120,Medium,3,Very High,0.1
8541515,Mission District,37.7564906,-122.4144543,Private room,2,1,1,Real Bed,90,Low,2,Medium,0.28
6357895,Mission District,37.75546545,-122.4089539,Entire home/apt,2,0,2,Real Bed,175,High,2,Medium,4.5
14341440,Mission District,37.75270431,-122.411517,Entire home/apt,4,2,2,Real Bed,210,High,4,High,3.67
134978,Mission District,37.76276674,-122.4238285,Private room,2,1,2,Real Bed,130,Medium,3,Medium,0.18
3594786,Mission District,37.75932619,-122.4190707,Private room,2,1,1,Real Bed,200,High,2,High,1.39
9918897,Mission District,37.75221477,-122.4071722,Private room,2,1,1,Real Bed,69,Low,5,Very High,0.13
14948905,Mission District,37.75805135,-122.4225549,Entire home/apt,6,3,3,Real Bed,450,Very High,2,Very High,2.93
1890853,Mission District,37.76157687,-122.422928,Entire home/apt,3,1,2,Real Bed,160,High,4,High,0.62
4616040,Mission District,37.75900265,-122.4213177,Entire home/apt,2,0,1,Real Bed,135,Medium,30,High,0.26
13585679,Mission District,37.75321807,-122.4138641,Entire home/apt,2,1,1,Real Bed,160,High,3,High,4.03
1232133,Mission District,37.75979938,-122.4203013,Entire home/apt,4,2,2,Real Bed,250,High,2,Very High,0.23
9130888,Mission District,37.75727525,-122.4084888,Private room,2,1,1,Real Bed,95,Low,4,Very High,2.87
2628017,Mission District,37.75947969,-122.4193283,Entire home/apt,4,2,2,Real Bed,200,High,3,Very High,0.22
6052238,Mission District,37.76986546,-122.4255317,Entire home/apt,4,2,2,Real Bed,350,Very High,4,Very High,0.48
14655185,Mission District,37.76495306,-122.4228439,Private room,2,1,1,Real Bed,110,Medium,2,High,5.92
13031795,Mission District,37.75834501,-122.4117471,Entire home/apt,3,1,2,Futon,215,High,1,Medium,1.96
16406893,Mission District,37.76354058,-122.4251715,Private room,2,1,1,Real Bed,110,Medium,2,Very High,3.18
3250486,Mission District,37.76448974,-122.4245924,Private room,2,1,1,Real Bed,122,Medium,5,High,1.27
14342450,Mission District,37.75488403,-122.4076996,Entire home/apt,2,0,1,Real Bed,147,Medium,3,Medium,2.68
8734202,Mission District,37.76805409,-122.4215238,Entire home/apt,2,1,1,Real Bed,150,Medium,2,Medium,1.39
14965025,Mission District,37.76589579,-122.4233179,Private room,1,1,1,Real Bed,109,Medium,3,Very High,0.17
7264532,Mission District,37.76094677,-122.4087226,Private room,2,1,1,Real Bed,120,Medium,2,Medium,1
1944564,Mission District,37.76428759,-122.4127554,Entire home/apt,2,1,1,Real Bed,169,High,4,High,2
350479,Mission District,37.75710636,-122.409627,Private room,1,1,1,Real Bed,70,Low,1,High,0.27
16013400,Mission District,37.74912718,-122.4157362,Private room,1,1,1,Real Bed,52,Low,3,Very High,0.25
16603222,Mission District,37.75335937,-122.4170714,Entire home/apt,4,2,3,Real Bed,175,High,3,Very High,1
48471,Mission District,37.75541523,-122.4070269,Private room,1,1,1,Real Bed,107,Medium,25,Medium,0.38
38935,Mission District,37.74913223,-122.4193964,Private room,1,1,1,Real Bed,145,Medium,2,High,0.4
17045534,Mission District,37.76529085,-122.4237807,Private room,2,1,1,Real Bed,72,Low,3,Very High,1
744901,Mission District,37.75817087,-122.4254617,Entire home/apt,4,2,2,Real Bed,350,Very High,2,Medium,0.5
8591360,Mission District,37.75381651,-122.4146223,Private room,2,1,1,Real Bed,140,Medium,1,Very High,0.06
15284087,Mission District,37.75175839,-122.4238845,Private room,2,1,2,Real Bed,800,Very High,1,Very High,0.17
